V1	I(V1)
5.130000000000000e+00	1.011357e+00
5.140000000000000e+00	1.011354e+00
5.150000000000000e+00	1.011352e+00
5.160000000000000e+00	1.011349e+00
5.170000000000000e+00	1.011346e+00
5.180000000000000e+00	1.011343e+00
5.190000000000000e+00	1.011341e+00
5.200000000000000e+00	1.011338e+00
5.210000000000000e+00	1.011335e+00
5.220000000000000e+00	1.011332e+00
5.230000000000000e+00	1.011329e+00
5.240000000000000e+00	1.011327e+00
5.250000000000000e+00	1.011324e+00
5.260000000000000e+00	1.011321e+00
5.270000000000000e+00	1.011318e+00
5.280000000000000e+00	1.011316e+00
5.290000000000000e+00	1.011313e+00
5.300000000000000e+00	1.011310e+00
5.310000000000000e+00	1.011307e+00
5.320000000000000e+00	1.011304e+00
5.330000000000000e+00	1.011302e+00
5.340000000000000e+00	1.011299e+00
5.350000000000001e+00	1.011296e+00
5.360000000000000e+00	1.011293e+00
5.370000000000000e+00	1.011291e+00
5.380000000000000e+00	1.011288e+00
5.390000000000000e+00	1.011285e+00
5.400000000000000e+00	1.011282e+00
5.410000000000000e+00	1.011279e+00
5.420000000000000e+00	1.011277e+00
5.430000000000000e+00	1.011274e+00
5.440000000000000e+00	1.011271e+00
5.450000000000000e+00	1.011268e+00
5.460000000000000e+00	1.011265e+00
5.470000000000000e+00	1.011263e+00
5.480000000000000e+00	1.011260e+00
5.490000000000000e+00	1.011257e+00
5.500000000000000e+00	1.011254e+00
5.510000000000000e+00	1.011252e+00
5.520000000000000e+00	1.011249e+00
5.530000000000000e+00	1.011246e+00
5.540000000000000e+00	1.011243e+00
5.550000000000000e+00	1.011240e+00
5.560000000000000e+00	1.011238e+00
5.570000000000000e+00	1.011235e+00
5.580000000000000e+00	1.011232e+00
5.590000000000000e+00	1.011229e+00
5.600000000000001e+00	1.011227e+00
5.610000000000000e+00	1.011224e+00
5.620000000000000e+00	1.011221e+00
5.630000000000000e+00	1.011218e+00
5.640000000000000e+00	1.011215e+00
5.650000000000000e+00	1.011213e+00
5.660000000000000e+00	1.011210e+00
5.670000000000000e+00	1.011207e+00
5.680000000000000e+00	1.011204e+00
5.690000000000000e+00	1.011202e+00
5.700000000000000e+00	1.011199e+00
5.710000000000000e+00	1.011196e+00
5.720000000000000e+00	1.011193e+00
5.730000000000000e+00	1.011190e+00
5.740000000000000e+00	1.011188e+00
5.750000000000000e+00	1.011185e+00
5.760000000000000e+00	1.011182e+00
5.770000000000000e+00	1.011179e+00
5.780000000000000e+00	1.011176e+00
5.790000000000000e+00	1.011174e+00
5.800000000000000e+00	1.011171e+00
5.810000000000000e+00	1.011168e+00
5.820000000000000e+00	1.011165e+00
5.830000000000000e+00	1.011163e+00
5.840000000000000e+00	1.011160e+00
5.850000000000001e+00	1.011157e+00
5.860000000000000e+00	1.011154e+00
5.870000000000000e+00	1.011151e+00
5.880000000000000e+00	1.011149e+00
5.890000000000000e+00	1.011146e+00
5.900000000000000e+00	1.011143e+00
5.910000000000000e+00	1.011140e+00
5.920000000000000e+00	1.011137e+00
5.930000000000000e+00	1.011135e+00
5.940000000000000e+00	1.011132e+00
5.950000000000000e+00	1.011129e+00
5.960000000000000e+00	1.011126e+00
5.970000000000000e+00	1.011124e+00
5.980000000000000e+00	1.011121e+00
5.990000000000000e+00	1.011118e+00
6.000000000000000e+00	1.011115e+00
6.010000000000000e+00	1.011112e+00
6.020000000000000e+00	1.011110e+00
6.030000000000000e+00	1.011107e+00
6.040000000000000e+00	1.011104e+00
6.050000000000000e+00	1.011101e+00
6.060000000000000e+00	1.011099e+00
6.070000000000000e+00	1.011096e+00
6.080000000000000e+00	1.011093e+00
6.090000000000000e+00	1.011090e+00
6.100000000000001e+00	1.011087e+00
6.110000000000000e+00	1.011085e+00
6.120000000000000e+00	1.011082e+00
6.130000000000000e+00	1.011079e+00
6.140000000000001e+00	1.011076e+00
6.150000000000000e+00	1.011073e+00
6.160000000000000e+00	1.011071e+00
6.170000000000000e+00	1.011068e+00
6.180000000000000e+00	1.011065e+00
6.190000000000000e+00	1.011062e+00
6.200000000000000e+00	1.011060e+00
6.210000000000000e+00	1.011057e+00
6.220000000000000e+00	1.011054e+00
6.230000000000000e+00	1.011051e+00
6.240000000000000e+00	1.011048e+00
6.250000000000000e+00	1.011046e+00
6.260000000000000e+00	1.011043e+00
6.270000000000000e+00	1.011040e+00
6.280000000000000e+00	1.011037e+00
6.290000000000000e+00	1.011034e+00
6.300000000000000e+00	1.011032e+00
6.310000000000000e+00	1.011029e+00
6.320000000000000e+00	1.011026e+00
6.330000000000000e+00	1.011023e+00
6.340000000000000e+00	1.011021e+00
6.350000000000001e+00	1.011018e+00
6.360000000000000e+00	1.011015e+00
6.370000000000000e+00	1.011012e+00
6.380000000000000e+00	1.011009e+00
6.390000000000001e+00	1.011007e+00
6.400000000000000e+00	1.011004e+00
6.410000000000000e+00	1.011001e+00
6.420000000000000e+00	1.010998e+00
6.430000000000000e+00	1.010996e+00
6.440000000000000e+00	1.010993e+00
6.450000000000000e+00	1.010990e+00
6.460000000000000e+00	1.010987e+00
6.470000000000000e+00	1.010984e+00
6.480000000000000e+00	1.010982e+00
6.490000000000000e+00	1.010979e+00
6.500000000000000e+00	1.010976e+00
6.510000000000000e+00	1.010973e+00
6.520000000000000e+00	1.010970e+00
6.530000000000000e+00	1.010968e+00
6.540000000000000e+00	1.010965e+00
6.550000000000000e+00	1.010962e+00
6.560000000000000e+00	1.010959e+00
6.570000000000000e+00	1.010957e+00
6.580000000000000e+00	1.010954e+00
6.590000000000000e+00	1.010951e+00
6.600000000000001e+00	1.010948e+00
6.610000000000000e+00	1.010945e+00
6.620000000000000e+00	1.010943e+00
6.630000000000000e+00	1.010940e+00
6.640000000000001e+00	1.010937e+00
6.650000000000000e+00	1.010934e+00
6.660000000000000e+00	1.010931e+00
6.670000000000000e+00	1.010929e+00
6.680000000000000e+00	1.010926e+00
6.690000000000000e+00	1.010923e+00
6.700000000000000e+00	1.010920e+00
6.710000000000000e+00	1.010918e+00
6.720000000000000e+00	1.010915e+00
6.730000000000000e+00	1.010912e+00
6.740000000000000e+00	1.010909e+00
6.750000000000000e+00	1.010906e+00
6.760000000000000e+00	1.010904e+00
6.770000000000000e+00	1.010901e+00
6.780000000000000e+00	1.010898e+00
6.790000000000000e+00	1.010895e+00
6.800000000000000e+00	1.010893e+00
6.810000000000000e+00	1.010890e+00
6.820000000000000e+00	1.010887e+00
6.830000000000000e+00	1.010884e+00
6.840000000000000e+00	1.010881e+00
6.850000000000001e+00	1.010879e+00
6.860000000000000e+00	1.010876e+00
6.870000000000000e+00	1.010873e+00
6.880000000000000e+00	1.010870e+00
6.890000000000001e+00	1.010868e+00
6.900000000000000e+00	1.010865e+00
6.910000000000000e+00	1.010862e+00
6.920000000000000e+00	1.010859e+00
6.930000000000000e+00	1.010856e+00
6.940000000000000e+00	1.010854e+00
6.950000000000000e+00	1.010851e+00
6.960000000000000e+00	1.010848e+00
6.970000000000000e+00	1.010845e+00
6.980000000000000e+00	1.010843e+00
6.990000000000000e+00	1.010840e+00
7.000000000000000e+00	1.010837e+00
7.010000000000000e+00	1.010834e+00
7.020000000000000e+00	1.010831e+00
7.030000000000000e+00	1.010829e+00
7.040000000000000e+00	1.010826e+00
7.050000000000000e+00	1.010823e+00
7.060000000000000e+00	1.010820e+00
7.070000000000000e+00	1.010818e+00
7.080000000000000e+00	1.010815e+00
7.090000000000000e+00	1.010812e+00
7.100000000000001e+00	1.010809e+00
7.110000000000000e+00	1.010806e+00
7.120000000000000e+00	1.010804e+00
7.130000000000000e+00	1.010801e+00
7.140000000000001e+00	1.010798e+00
7.150000000000000e+00	1.010795e+00
7.160000000000000e+00	1.010792e+00
7.170000000000000e+00	1.010790e+00
7.180000000000000e+00	1.010787e+00
7.190000000000000e+00	1.010784e+00
7.200000000000000e+00	1.010781e+00
7.210000000000000e+00	1.010779e+00
7.220000000000000e+00	1.010776e+00
7.230000000000000e+00	1.010773e+00
7.240000000000000e+00	1.010770e+00
7.250000000000000e+00	1.010767e+00
7.260000000000000e+00	1.010765e+00
7.270000000000000e+00	1.010762e+00
7.280000000000000e+00	1.010759e+00
7.290000000000000e+00	1.010756e+00
7.300000000000000e+00	1.010754e+00
7.310000000000000e+00	1.010751e+00
7.320000000000000e+00	1.010748e+00
7.330000000000000e+00	1.010745e+00
7.340000000000000e+00	1.010742e+00
